Gene,Sample_1,Sample_2
ENSG00000134709,134.589343287,145.0709436376
ENSG00000134716,71.2867937273,74.3257371251
ENSG00000134744,1064.663654678,968.854151538
ENSG00000134755,78.9857679662,104.9201848653
ENSG00000134757,128.4779325077,138.5310079237
ENSG00000134758,2451.247210809,2322.205106873
ENSG00000134760,47.1666406224,45.5484618584
ENSG00000134762,119.434892735,108.9931742194
ENSG00000134765,151.005142962,176.9351229177
ENSG00000134769,102.5031911899,103.4436298768
ENSG00000134775,22.0829523297,23.998404657
ENSG00000134780,52.7546867053,64.3917005882
ENSG00000134802,565.881796102,747.617038164
ENSG00000134809,512.100745678,541.482128701
ENSG00000134812,81.4910033634,87.0565474475
ENSG00000134815,41.5126956987,60.5270800799
ENSG00000134817,48.0963205665,45.1873369753
ENSG00000134824,102.3304917426,152.0455461648
ENSG00000134827,248.1794915238,277.155917837
ENSG00000134830,18.5803767016,32.4665276382
ENSG00000134851,391.808175109,511.966373147
ENSG00000134852,535.33459325,506.925318479
ENSG00000134853,45.6563749997,52.2177270126
ENSG00000134871,124.4801620135,112.1439943308
ENSG00000134873,378.204372166,341.811712336
ENSG00000134874,38.2415816325,28.6931374087
ENSG00000134884,3880.592733985,3132.12591162
ENSG00000134899,654.48969488,668.749144994
ENSG00000134900,734.705160914,699.110061679
ENSG00000134901,36.93557797,43.9941885906
ENSG00000134905,686.151348594,706.70657296
ENSG00000134909,101.0547844801,112.9414296519
ENSG00000134910,988.142987209,1172.508683782
ENSG00000134917,21.8668640602,30.9157575169
ENSG00000134940,512.038092148,456.080728073
ENSG00000134954,771.26988183,628.0261594665
ENSG00000134970,368.75246211,465.209022396
ENSG00000134982,146.229727216,152.881396279
ENSG00000134996,1128.869990463,1105.035606697
ENSG00000135002,330.11328224,362.109520221
ENSG00000135040,271.43400738,303.262513532
ENSG00000135045,118.0831151923,134.4928289949
ENSG00000135046,2441.67511804,2845.744632056
ENSG00000135048,476.368113109,498.127776178
ENSG00000135049,562.907597563,603.081556317
ENSG00000135052,32.6595022055,76.8741385011
ENSG00000135063,397.88885937,367.500758102
ENSG00000135069,837.407864738,909.097890766
ENSG00000135070,1178.87755152,1251.664667092
ENSG00000135074,606.614309164,569.8692180302
ENSG00000135083,183.5853560492,195.2110468562
ENSG00000135090,999.744540969,1048.68170301
ENSG00000135094,167.8511173752,168.2650666162
ENSG00000135097,20.5159689561,27.0859078748
ENSG00000135100,84.8361413804,80.4261464871
ENSG00000135108,933.340804236,854.234589338
ENSG00000135111,11.5588991534,12.2427931146
ENSG00000135114,640.709175816,756.10178097
ENSG00000135116,72.5074833157,78.8250740475
ENSG00000135119,18.3582659976,20.7296565536
ENSG00000135124,953.670340033,1133.80427538
ENSG00000135148,502.934288537,608.36595535
ENSG00000135164,1086.394211472,1113.650043838
ENSG00000135218,177.0807402601,376.5412343424
ENSG00000135220,40.32895323,34.8754401835
ENSG00000135222,421.5843697502,409.179364229
ENSG00000135249,232.412281558,264.792596071
ENSG00000135250,713.595811442,716.902678483
ENSG00000135269,1615.995868114,1418.15289809
ENSG00000135272,675.476720276,545.738113209
ENSG00000135297,571.978344874,533.770127702
ENSG00000135299,123.2502921922,127.5369421061
ENSG00000135312,87.5158722042,92.1144768415
ENSG00000135316,732.053948481,830.538632528
ENSG00000135318,296.0184599752,181.3206284233
ENSG00000135333,27.398532691,23.2424413565
ENSG00000135336,404.020470846,418.039264094
ENSG00000135341,723.79995082,709.86310242
ENSG00000135346,36.490555691,38.3402817523
ENSG00000135362,193.4065651045,168.8376350757
ENSG00000135363,375.0852541959,659.5027388519
ENSG00000135365,470.280967203,501.981758583
ENSG00000135372,1047.41502171,1062.504859692
ENSG00000135373,42.8068616009,43.4314197505
ENSG00000135374,102.3661027217,88.3145475038
ENSG00000135378,49.0261472569,56.3707055428
ENSG00000135387,1455.860114482,1642.201248412
ENSG00000135390,4548.11353149,3845.455690664
ENSG00000135404,3205.506440601,5355.713397354
ENSG00000135406,126.4507205324,130.5393441503
ENSG00000135407,40.969713801,57.7218836543
ENSG00000135409,24.1245721745,29.3938125821
ENSG00000135414,50.0806779055,58.5832176081
ENSG00000135423,51.3365899519,54.7251422657
ENSG00000135424,18.6570407799,19.9559260519
ENSG00000135437,68.3987854399,65.980192956
ENSG00000135439,99.4921132403,106.4074999258
ENSG00000135441,974.471696482,1043.733737703
ENSG00000135443,216.3480080961,187.878401856
ENSG00000135446,1541.004075335,1674.208420194
ENSG00000135447,13.1557694753,23.338910709
ENSG00000135451,143.6648296543,169.1401609585
ENSG00000135452,896.349659719,918.995553677
ENSG00000135454,357.7574215626,318.4788693224
ENSG00000135457,355.846863797,385.926390263
ENSG00000135472,111.8277310369,129.8442240196
ENSG00000135473,422.938746866,475.197091124
ENSG00000135476,123.9646406656,158.2696216495
ENSG00000135480,20.964967922,23.0136497688
ENSG00000135486,17430.33738882,16280.4073868
ENSG00000135502,129.1419579727,134.5242798525
ENSG00000135503,137.5536298485,145.0768741553
ENSG00000135506,1698.570448176,1922.818409828
ENSG00000135517,133.5887203335,130.2860349955
ENSG00000135525,45.9834672326,43.744570652
ENSG00000135535,2699.46206004,2632.84773637
ENSG00000135541,429.150769608,424.946283641
ENSG00000135547,66.8501331078,56.1038920818
ENSG00000135569,35.8163711271,40.0492929281
ENSG00000135577,241.7960149012,180.8114572956
ENSG00000135587,83.5964527572,98.6929771596
ENSG00000135596,781.550623244,863.257327025
ENSG00000135604,74.8255150027,166.6005274344
ENSG00000135605,12.0902263638,15.1381583174
ENSG00000135622,443.166675885,396.153902651
ENSG00000135624,1467.434737659,1613.850936733
ENSG00000135625,50.4560455166,56.5880845201
ENSG00000135631,556.796218461,540.975908829
ENSG00000135632,130.2726096346,138.4556189161
ENSG00000135636,370.536243554,408.1456462805
ENSG00000135638,14.6957628557,15.6478985145
ENSG00000135643,251.911539495,241.496038218
ENSG00000135655,815.99942529,906.863630882
ENSG00000135677,614.949987436,946.540394558
ENSG00000135678,108.9955165501,122.9691353221
ENSG00000135679,104.0995707211,109.607819761
ENSG00000135686,331.594504953,322.00955069
ENSG00000135698,955.701492289,979.653925034
ENSG00000135702,483.932725042,423.189551384
ENSG00000135709,153.1103774194,248.7402305348
ENSG00000135720,482.63744582099997,556.519688494
ENSG00000135722,56.834175174,41.65625596
ENSG00000135723,403.1734300638,542.132214949
ENSG00000135740,42.4463851337,49.7500221325
ENSG00000135744,269.9747079884,244.943047941
ENSG00000135750,52.2337903665,51.9902192009
ENSG00000135763,258.279923401,220.247924345
ENSG00000135766,753.109561626,668.126311102
ENSG00000135773,149.5687585305,138.6331773697
ENSG00000135775,1365.794398531,1208.506419589
ENSG00000135801,1072.192324241,892.694278056
ENSG00000135821,868.654008738,1998.410437203
ENSG00000135823,376.305338169,399.820391061
ENSG00000135828,212.4953114999,223.3776961656
ENSG00000135829,762.79491262,714.760684619
ENSG00000135835,66.7940177837,49.1191571959
ENSG00000135837,843.935216855,829.108672177
ENSG00000135838,121.4921172847,219.8262469392
ENSG00000135842,776.2491684181,974.0903425052
ENSG00000135845,595.89188351,546.157147978
ENSG00000135862,341.4544247871,353.775784648
ENSG00000135899,2191.663935181,1887.150312838
ENSG00000135900,421.531319365,380.780422734
ENSG00000135902,40.4157642156,50.9523839158
ENSG00000135903,47.5697221952,45.0142829421
ENSG00000135905,884.503280031,823.089698764
ENSG00000135912,51.2710008565,71.4115326236
ENSG00000135914,18.0893640864,17.541186194
ENSG00000135916,1766.9536574318,2403.7839113115
ENSG00000135917,149.3352085219,126.7589884637
ENSG00000135919,560.42685604,566.492434003
ENSG00000135924,269.1157538013,311.997360633
ENSG00000135926,759.252937662,888.984876396
ENSG00000135929,137.4415980038,123.062800791
ENSG00000135930,444.350059536,596.449364174
ENSG00000135931,32.8217643491,35.941226585
ENSG00000135932,2588.05924221,2559.13196079
ENSG00000135940,2578.87909589,2718.27394286
ENSG00000135945,766.563879894,705.396292341
ENSG00000135951,89.7818000084,71.366014156
ENSG00000135956,233.1814539767,320.8817228701
ENSG00000135960,849.029052624,865.563225802
ENSG00000135966,180.0329004364,162.3070396349
ENSG00000135968,1288.282296275,1189.28682936
ENSG00000135973,37.6237988996,41.1443543691
ENSG00000135974,203.385545545,232.545681354
ENSG00000136002,125.78675247,122.7080522516
ENSG00000136003,5749.88154569,5297.67575743
ENSG00000136011,135.9470641836,130.1353964292
ENSG00000136021,759.385916327,640.882737686
ENSG00000136026,1169.158805622,1488.766499287
ENSG00000136040,153.2493718475,203.0796630948
ENSG00000136044,262.739795784,258.670411624
ENSG00000136045,1704.353175886,1516.745552269
ENSG00000136048,429.7026845051,665.8609948032
ENSG00000136059,205.9713681401,185.4234843108
ENSG00000136068,232.4920583396,263.2966318298
ENSG00000136098,175.3364009659,197.633192826
ENSG00000136099,26.3685249467,22.827449242
ENSG00000136104,363.278800267,294.221642623
ENSG00000136108,379.296797633,428.229914191
ENSG00000136111,1215.414056269,1006.306213267
ENSG00000136141,41.9491704709,59.5384777124
ENSG00000136143,239.1626734584,308.172171306
ENSG00000136144,327.560927908,331.216025634
ENSG00000136146,404.967906536,384.103916724
ENSG00000136147,2263.87179171,2231.268522919
ENSG00000136153,81.7466681079,65.7085920818
ENSG00000136155,9.0448946818,8.0196001864
ENSG00000136156,7919.80108941,8004.74085997
ENSG00000136158,27.2202154419,73.5500484772
ENSG00000136159,340.3003188928,352.6936355503
ENSG00000136160,51.8609090023,60.0087405914
ENSG00000136161,648.0196058326,864.13618029
ENSG00000136167,7210.1525706,6887.19407044
ENSG00000136193,646.209253524,490.679718266
ENSG00000136197,106.2191373515,115.2414632233
ENSG00000136205,210.6346951619,349.5462002407
ENSG00000136213,605.684449189,744.565807743
ENSG00000136231,103.6985900508,116.8520037237
ENSG00000136235,584.7785333131,919.1700041636
ENSG00000136237,56.5392222869,58.6588073243
ENSG00000136238,2837.94183658,3322.16623301
ENSG00000136240,1145.560244049,1403.513080742
ENSG00000136243,317.8685804704,354.295842452
ENSG00000136244,225.0589057958,219.3499852927
ENSG00000136247,317.9682740912,376.732143704
ENSG00000136250,444.0986400312,723.3312624734
ENSG00000136261,1342.158114797,1315.598720415
ENSG00000136267,46.29973153,51.8172081494
ENSG00000136270,144.8888413425,154.5556456239
ENSG00000136271,697.59819935,736.091916423
ENSG00000136273,202.741342033,187.8646400264
ENSG00000136274,65.634246652,78.9340581613
ENSG00000136275,76.0321870865,64.0912020007
ENSG00000136305,737.072699065,700.160154082
ENSG00000136327,43.5930971968,43.7786485888
ENSG00000136352,35.7427145058,35.0539790681
ENSG00000136371,390.2877502153,445.390828225
ENSG00000136381,133.3584900269,141.8743173147
ENSG00000136383,65.1807080607,68.3022272444
ENSG00000136404,433.918549249,609.524354128
ENSG00000136425,132.8183269609,142.1059991893
ENSG00000136436,1590.98708767,1615.46544472
ENSG00000136444,901.477929814,769.577294964
ENSG00000136448,418.184262691,448.357329822
ENSG00000136450,1636.784231848,1569.629299683
ENSG00000136451,613.300862895,623.085579921
ENSG00000136457,17.008542776,16.761970079
ENSG00000136463,347.066858687,382.238102038
ENSG00000136478,278.6060278376,326.6476909486
ENSG00000136485,466.376527632,522.676177546
ENSG00000136487,55.3693464244,54.0780247579
ENSG00000136488,7.5615829942,7.7911210685
ENSG00000136490,625.8570185519,604.117591256
ENSG00000136492,69.9149370655,81.2307597728
ENSG00000136514,172.8813579408,231.6438857232
ENSG00000136518,325.7043323008,346.3622204073
ENSG00000136521,1921.393859408,1942.47663841
ENSG00000136527,1927.656656893,1749.345121914
ENSG00000136531,44.6888788309,46.6019125464
ENSG00000136535,152.6104247396,121.8246753753
ENSG00000136536,873.985455193,797.43161265
ENSG00000136546,50.3613247375,46.5345805281
ENSG00000136560,680.692567933,696.141707101
ENSG00000136573,879.5536505985,382.1004770316
ENSG00000136574,23.7381678509,26.2453783143
ENSG00000136603,46.2891513487,71.0882848442
ENSG00000136628,1060.615586987,1032.535626966
ENSG00000136630,182.928483501,270.403435149
ENSG00000136631,480.364616021,472.0961225872
ENSG00000136634,144.6065196101,189.2176068896
ENSG00000136636,58.3568318667,67.2102353525
ENSG00000136643,57.9821091157,117.8356588184
ENSG00000136689,243.668510629,428.4968143716
ENSG00000136715,661.274400469,656.411777692
ENSG00000136717,1157.502255595,913.5607492574
ENSG00000136718,453.5445950206,458.260413607
ENSG00000136731,352.076949525,398.661854014
ENSG00000136732,2224.361814522,2152.0943354318
ENSG00000136738,526.796188624,597.594399258
ENSG00000136750,102.816493186,100.3792990352
ENSG00000136754,1716.014571654,1554.987528944
ENSG00000136758,3056.16079146,2850.91682565
ENSG00000136770,477.864658108,613.388739773
ENSG00000136807,319.03968256,306.709743297
ENSG00000136810,3129.361502246,5819.89889111
ENSG00000136811,107.1500657468,93.4047302777
ENSG00000136813,289.053548223,320.290150543
ENSG00000136816,592.147086263,711.200825895
ENSG00000136819,809.847701871,742.807070979
ENSG00000136824,235.4761548935,265.3027677461
ENSG00000136826,401.769673388,456.676805881
ENSG00000136827,739.8865135,783.808552218
ENSG00000136828,76.6754185561,70.7447871947
ENSG00000136840,578.23447855,648.837831983
ENSG00000136842,175.271615308,185.84056112
ENSG00000136854,183.3196703783,182.0764686932
ENSG00000136856,50.2508832025,58.0589613434
ENSG00000136859,202.2328596035,192.268448304
ENSG00000136861,499.938856522,506.817350673
ENSG00000136866,57.8964463679,59.5175724116
ENSG00000136867,213.808979485,464.9181649951
ENSG00000136868,182.7917348446,249.2044868836
ENSG00000136869,184.2725559929,295.1123783206
ENSG00000136870,256.491276426,304.951145794
ENSG00000136872,17.7974214842,18.9742899903
ENSG00000136874,385.922189758,372.691100711
ENSG00000136875,488.497304979,560.841169631
ENSG00000136877,666.891148729,652.496627243
ENSG00000136878,499.3383154727,548.69994922
ENSG00000136881,17.3574639238,18.7128811385
ENSG00000136888,4660.46112319,4592.62853001
ENSG00000136891,741.982314532,742.674117848
ENSG00000136908,462.873795215,493.018088234
ENSG00000136925,606.600022003,612.65229458
ENSG00000136928,113.4252889901,114.1666390554
ENSG00000136930,1774.378201334,1956.34995243
ENSG00000136931,32.7253741727,40.3609115566
ENSG00000136933,432.087751572,467.797170213
ENSG00000136935,426.412799043,454.388344308
ENSG00000136936,451.805490079,453.52849838
ENSG00000136937,145.693180921,157.195027479
ENSG00000136938,5934.04622009,5287.23038525
ENSG00000136940,290.797792714,287.403402895
ENSG00000136944,26.2088703154,30.2585352061
ENSG00000136950,2573.448954964,2103.816959015
ENSG00000136960,207.032854958,354.496209454
ENSG00000136982,76.6800568316,92.9273770861
ENSG00000136986,1072.834065183,1211.988924844
ENSG00000136997,1368.9187019658,1318.7018736882
ENSG00000136999,76.6826499737,102.2608305278
ENSG00000137033,36.4641609757,31.0121386703
ENSG00000137040,438.822585707,467.653919255
ENSG00000137054,466.473262956,415.831717074
ENSG00000137055,240.754746195,261.927933455
ENSG00000137070,365.2178111304,394.6587546305
ENSG00000137073,510.544022779,578.791761561
ENSG00000137074,464.679055465,471.123574931
ENSG00000137075,1687.785848577,1401.666957594
ENSG00000137076,244.2551146056,226.6414325912
ENSG00000137077,53.5153716963,46.1574232055
ENSG00000137078,1186.9209488926,991.5058920318
ENSG00000137080,14.3963650199,14.3389070068
ENSG00000137090,74.0560930896,63.995470998
ENSG00000137094,53.1240818431,59.3184672091
ENSG00000137098,15.9884202328,18.1524702967
ENSG00000137100,1597.397004257,1567.798570498
ENSG00000137101,301.7703631724,307.0784902783
ENSG00000137103,262.2884938115,264.295092742
ENSG00000137106,770.058937705,757.036525849
ENSG00000137124,208.21055049,207.676465426
ENSG00000137145,376.155614735,355.874799719
ENSG00000137154,23827.90538724,22489.73973772
ENSG00000137161,320.2069443425,317.1891239439
ENSG00000137193,1902.664384378,1860.271355815
ENSG00000137197,25.2239503872,24.4769916433
ENSG00000137198,69.8130156808,145.0080866446
ENSG00000137203,118.5739799639,115.5992047462
ENSG00000137204,66.3029220091,69.4064750218
ENSG00000137207,343.643080185,386.048871211
ENSG00000137218,206.693176937,227.240035773
ENSG00000137221,558.98072451,542.050503902
ENSG00000137225,46.2319500851,48.6229525425
ENSG00000137252,121.0143569679,118.0624370719
ENSG00000137261,67.4584672756,50.661264672
ENSG00000137265,981.089272861,1164.441191794
ENSG00000137267,389.7810679116,623.7492755313
ENSG00000137269,99.3149451826,88.2044367858
ENSG00000137270,67.8028527713,64.5223697955
ENSG00000137273,206.2380825064,215.3729843568
ENSG00000137274,140.001999934,144.6468160415
ENSG00000137275,343.943964975,431.052531185
ENSG00000137285,30.415604945,30.4051879036
ENSG00000137309,97.7416734492,101.5693139507
ENSG00000137312,1309.104338904,1318.022827464
ENSG00000137313,900.123141192,823.844772973
ENSG00000137331,623.925744758,1196.898115562
ENSG00000137332,693.177146706,669.790782157
ENSG00000137337,270.355332757,282.076902565
ENSG00000137343,336.668458066,324.064578138
ENSG00000137345,66.0550732664,59.753208665
ENSG00000137364,225.423447623,252.228575096
ENSG00000137384,39.359879522,38.2136494858
ENSG00000137392,315.521676901,323.823923247
ENSG00000137394,168.6327335587,166.3282903612
ENSG00000137397,67.5292714305,59.5767854102
ENSG00000137403,11542.42916426,11113.77916191
ENSG00000137409,7287.64155522,7430.41006484
ENSG00000137414,1064.923077706,1105.488601709
ENSG00000137440,165.0715289139,172.828490492
ENSG00000137462,249.0032931784,571.0437897005
ENSG00000137474,104.8380277877,82.2979238034
ENSG00000137478,1050.26602341,1047.716337656
ENSG00000137486,41.4395428328,80.7418514662
ENSG00000137491,90.05499484,131.9384733657
ENSG00000137497,343.7404937092,343.1091059416
ENSG00000137500,1269.927956953,1264.622383504
ENSG00000137501,124.0414643324,152.4795499569
ENSG00000137502,496.828018986,509.333261185
ENSG00000137504,357.721574659,351.785588886
ENSG00000137507,200.4333054756,404.7830839177
ENSG00000137509,1991.087753708,2520.306455186
ENSG00000137513,506.188960385,528.496454558
ENSG00000137522,171.8024736253,194.321704815
ENSG00000137547,1022.835273313,1129.888584588
ENSG00000137558,313.5427399593,285.9744997915
ENSG00000137561,385.6895614038,302.657225958
ENSG00000137563,266.421316175,308.473230118
ENSG00000137571,84.5392596043,112.250588706
ENSG00000137573,152.4616576442,144.1343030685
ENSG00000137574,498.913147997,498.618636018
ENSG00000137575,3668.9967784,4998.61534719
ENSG00000137601,190.3859806337,188.6641259661
ENSG00000137628,535.4308048649,492.3689828587
ENSG00000137642,3908.717670513,4651.959104693
ENSG00000137648,22.7117076575,20.3079453177
ENSG00000137672,91.0460750755,85.5758216704
ENSG00000137673,280.7787478235,264.52037433
ENSG00000137674,28.0166311497,27.932210583
ENSG00000137675,238.7485355498,208.4581959782
ENSG00000137693,47.61171585,53.562883928
ENSG00000137699,67.9149210812,78.5175480733
ENSG00000137700,271.7336319438,277.5649993568
ENSG00000137707,25.3877618916,31.5472010898
ENSG00000137709,11.6198003165,13.8150912317
ENSG00000137710,531.902824943,670.980355809
ENSG00000137713,287.276018516,270.203013213
ENSG00000137714,1002.725598519,1005.253824156
ENSG00000137726,134.0373043878,182.9588403366
ENSG00000137731,67.7731004224,86.3440859351
ENSG00000137745,23.9485570303,22.4870143299
ENSG00000137752,776.559847193,886.485891208
ENSG00000137757,28.7317483824,49.858240525
ENSG00000137764,184.2210771878,210.5435622156
ENSG00000137776,1290.621927854,1219.097429867
ENSG00000137801,29.5933393046,102.3721694285
ENSG00000137802,103.5370118731,125.0314037937
ENSG00000137804,390.2542748464,425.5145727738
ENSG00000137806,650.391067821,723.565781549
ENSG00000137807,35.7927827675,56.3282571232
ENSG00000137814,238.2185603939,219.964140719
ENSG00000137815,643.219887461,640.599106925
ENSG00000137817,1623.894694626,1618.378823792
ENSG00000137819,22.4936768965,28.3331052948
ENSG00000137821,141.439842566,129.3577470522
ENSG00000137822,704.301228224,667.483136421
ENSG00000137825,24.6946606901,32.2746331113
ENSG00000137834,21.8291070145,31.0998646189
ENSG00000137841,288.8890960037,370.2846253845
ENSG00000137842,238.444879613,256.186118435
ENSG00000137843,149.0513696269,134.3522157761
ENSG00000137845,377.562251971,398.681081302
ENSG00000137857,43.3375584056,44.0095958447
ENSG00000137860,50.211572683,58.9879865702
ENSG00000137868,238.047716905,259.193397859
ENSG00000137869,191.7083277233,178.0940328114
ENSG00000137871,106.2711358241,89.8466757724
ENSG00000137872,313.9963805167,250.851194289
ENSG00000137875,32.5043556967,32.334844003
ENSG00000137876,4617.50472777,4802.73555075
ENSG00000137877,447.092400012,432.104047359
ENSG00000137880,366.246986251,407.781422638
ENSG00000137936,56.7758487558,88.7483761826
ENSG00000137941,113.4047147634,125.7433997352
ENSG00000137942,88.6822007469,91.4353199455
ENSG00000137947,1196.410056873,1356.353761125
ENSG00000137948,39.6715930749,36.4348069593
ENSG00000137955,555.350468036,554.261592344
ENSG00000137959,290.2696942175,629.7466450056
ENSG00000137960,59.248505098,44.0642789346
ENSG00000137962,196.9761121797,169.628439945
ENSG00000137965,547.732936691,741.049502025
ENSG00000137975,82.8508234856,77.7109003559
ENSG00000137976,47.2141555865,40.4216631091
ENSG00000137992,124.1214667548,123.3006433541
ENSG00000138028,49.3375805991,44.0143132043
ENSG00000138029,1682.30227276,2020.1314939
ENSG00000138030,12.451507834,15.1026272294
ENSG00000138031,325.530092222,350.027457236
ENSG00000138032,716.244621532,750.095526986
ENSG00000138036,77.7784497747,88.7656611996
ENSG00000138039,82.4108698095,65.2129770569
ENSG00000138050,430.741225467,446.734702939
ENSG00000138061,237.6765832448,536.2356741924
ENSG00000138069,818.248773875,1081.603898017
ENSG00000138071,3693.79620794,3756.25581525
ENSG00000138073,781.404948269,913.966915568
ENSG00000138074,489.6349715792,495.8605250352
ENSG00000138075,18.4496888823,21.1461887658
ENSG00000138078,388.9387420118,387.3155251782
ENSG00000138079,104.9823466066,102.4463207454
ENSG00000138080,9.9589339118,9.0996702652
ENSG00000138081,204.854462358,214.7649853345
ENSG00000138083,64.3860949149,66.3955642722
ENSG00000138092,152.7037632381,163.5900331046
ENSG00000138095,955.672155267,953.860967484
ENSG00000138101,19.6812464238,22.8944933016
ENSG00000138107,464.575303328,562.423761813
ENSG00000138109,595.552857549,547.339331537
ENSG00000138115,92.1804918654,83.4753706368
ENSG00000138119,164.0460047674,315.1279808111
ENSG00000138135,101.9039755343,111.1513414745
ENSG00000138136,5.0919177987,6.2296336238
ENSG00000138160,122.5934615414,146.491182677
ENSG00000138161,298.2541227005,274.119549972
ENSG00000138162,78.544625093,63.515822464
ENSG00000138166,1311.894975074,1787.301695518
ENSG00000138172,363.235935933,345.861855508
ENSG00000138175,303.892260551,323.937935083
ENSG00000138180,149.1250901258,203.9749184493
ENSG00000138182,74.0085771356,82.1651385345
ENSG00000138185,427.8406010864,519.0917896028
ENSG00000138193,21.0708247025,19.5481642441
ENSG00000138207,15.3632703492,16.865338171
ENSG00000138231,172.412754291,164.952635759
ENSG00000138246,456.719444994,492.246916306
ENSG00000138271,112.5782826729,89.2852238313
ENSG00000138279,1568.835502386,1554.21938377
ENSG00000138286,78.7739462267,79.5563645335
ENSG00000138303,433.182657487,424.158997074
ENSG00000138311,208.2293673049,171.2536744898
ENSG00000138326,21035.87780784,19608.33853806
ENSG00000138346,164.0354212449,165.2888516919
ENSG00000138356,41.9698146163,41.0284740775
ENSG00000138363,1666.114646078,1518.371148001
ENSG00000138375,202.334825581,203.511125527
ENSG00000138376,137.6550125417,145.6536178376
ENSG00000138378,1687.904187788,1799.089008256
ENSG00000138379,21.97626066,17.485276779
ENSG00000138381,847.101300789,863.29739092
ENSG00000138382,1443.238491479,1444.877348801
ENSG00000138385,722.935926116,815.628864749
ENSG00000138386,296.935371121,268.740896804
ENSG00000138398,857.096164142,791.709070702
ENSG00000138399,613.369489784,655.69700823
ENSG00000138413,655.893526242,1172.9677916590001
ENSG00000138430,1676.807715876,1633.16455214
ENSG00000138433,291.369839128,335.358590208
ENSG00000138434,401.094991524,496.124727642
ENSG00000138435,149.9984565049,137.2150753614
ENSG00000138442,874.116750391,926.936971976
ENSG00000138443,669.06828457,599.596680639
ENSG00000138448,259.957432177,306.673897013
ENSG00000138459,280.654786916,395.049606677
ENSG00000138468,157.8522599263,143.7923589456
ENSG00000138587,53.0360504471,54.7780952652
ENSG00000138592,626.326414428,684.958872343
ENSG00000138593,681.356045984,751.996838311
ENSG00000138594,60.9500694717,66.6764823931
ENSG00000138604,51.1560325292,63.09133882
ENSG00000138613,519.751047165,554.031632488
ENSG00000138615,501.476936766,435.669806932
ENSG00000138617,695.730099351,614.703492615
ENSG00000138621,156.13779203000001,270.325935913
ENSG00000138622,96.8232565788,79.9616793102
ENSG00000138623,109.0091185105,112.5583000272
ENSG00000138639,231.1233116774,209.0406094424
ENSG00000138640,381.685072416,498.611246837
ENSG00000138641,165.2233801728,157.2025310154
ENSG00000138642,453.211366534,475.492766282
ENSG00000138646,548.001534987,676.42908163
ENSG00000138653,218.6630835591,201.588668501
ENSG00000138660,229.106676176,233.2909130622
ENSG00000138663,1163.760599915,1084.040099524
ENSG00000138668,1723.504732901,1630.415954922
ENSG00000138669,287.2316490512,271.2166685294
ENSG00000138674,2028.07567035,2058.50441744
ENSG00000138675,17.3045228552,16.9478967295
ENSG00000138684,247.6715936791,158.0970309667
ENSG00000138685,42.2260278916,36.6158684888
ENSG00000138686,61.0477144543,45.9606644933
ENSG00000138688,402.30409196,352.337014463
ENSG00000138696,102.6594741928,77.740212733800007
ENSG00000138698,586.029155265,549.202785705
ENSG00000138722,45.2061066646,47.0889675577
ENSG00000138735,35.4081898364,29.076934776
ENSG00000138738,449.911579847,375.612913518
ENSG00000138741,90.2768180667,89.7672270866
ENSG00000138744,289.561418113,336.926568002
ENSG00000138750,825.503015362,924.080404603
ENSG00000138755,690.8953126073,1826.5573818416
ENSG00000138756,178.5944150302,261.4064276867
ENSG00000138757,1109.776815995,1048.876956347
ENSG00000138758,304.880231906,286.980853504
ENSG00000138760,413.253807179,492.332229582
ENSG00000138764,673.650815995,789.393900879
ENSG00000138768,1226.904927704,1452.940071089
ENSG00000138769,37.8209239651,30.9253717373
ENSG00000138772,97.3291262614,116.2886899257
ENSG00000138777,813.113490219,1011.002357988
ENSG00000138778,57.3563486853,61.5492866195
ENSG00000138785,560.407594826,581.921215551
ENSG00000138792,26.0421530939,21.1473633489
ENSG00000138794,267.9794201906,250.6337471892
ENSG00000138795,548.1469377106,591.7986705763
ENSG00000138796,411.700379529,385.320189334
ENSG00000138798,160.2474556153,145.6327528733
ENSG00000138801,1782.730750878,1744.614176549
ENSG00000138802,1018.941729858,1036.402099755
ENSG00000138814,1195.683975323,1083.355527042
ENSG00000138821,288.2426682041,398.8229249815
ENSG00000138823,67.8756505532,64.7022830305
ENSG00000138829,148.101785089,171.846085141
ENSG00000138834,109.0958015034,120.7997528074
ENSG00000138835,217.2230027331,182.2008355742
ENSG00000138944,30.9337725527,34.282636999
ENSG00000139053,27.4891620401,26.3711904928
ENSG00000139083,172.725454065,232.9825602998
ENSG00000139112,187.2285334844,256.439445494
ENSG00000139131,353.4361757312,429.651482157
ENSG00000139144,124.4499123933,123.8467040087
ENSG00000139155,185.7180676085,173.0276287298
ENSG00000139163,319.224936183,398.588143886
ENSG00000139178,163.1162549055,203.7117076171
ENSG00000139180,953.797891276,928.79461317
ENSG00000139182,148.6802721867,152.5996683633
ENSG00000139187,1325.559041352,711.855396411
ENSG00000139190,388.225090817,370.360947707
ENSG00000139192,495.2824880144,600.0964311
ENSG00000139193,3602.5934101152,2900.820218532
ENSG00000139197,141.2000070276,145.1930076274
ENSG00000139209,28.6823335442,26.8256462383
ENSG00000139211,704.9269708161,527.002926161
ENSG00000139218,2229.064870418,1980.89444008
ENSG00000139219,41.3425243532,43.671535892
ENSG00000139220,53.7539743891,37.7315314639
ENSG00000139223,25.2091281398,23.311790252
