Gene,Sample_1,Sample_2,Sample_3
ENSG00000140092,105.6459209311,98.3713208595,47.0789884064
ENSG00000140093,13.1777453308,9.3483643415,11.9146627845
ENSG00000140104,45.8837559352,34.6181071121,39.8530884889
ENSG00000140105,2620.046498988,2164.368188644,3485.279146999
ENSG00000140157,1469.586049113,1960.114893412,1514.141171443
ENSG00000140199,245.477153042,498.267794992,484.202402448
ENSG00000140259,1163.811946124,1279.938590701,1461.77072029
ENSG00000140262,904.503471841,905.222106487,758.746630753
ENSG00000140264,2486.84861493,1857.546811617,2346.12821473
ENSG00000140279,36.5991609556,62.2340859944,69.8703193879
ENSG00000140284,221.2416917671,215.6551436139,209.7114850139
ENSG00000140285,69.1042893581,155.2708251376,73.0564240738
ENSG00000140287,315.8947840243,1564.7810749061,1297.8818973563
ENSG00000140297,45.6831785581,56.5449745352,54.2188991865
ENSG00000140299,962.352168539,1379.03210674,1384.55701154
ENSG00000140307,2050.65667377,1917.28999806,1754.0292914
ENSG00000140319,12472.65981857,11972.41525668,10923.05355472
ENSG00000140320,337.115311433,294.010871623,306.878011266
ENSG00000140332,277.33425681,681.920186968,700.033825405
ENSG00000140350,262.7670715343,213.2108143689,306.867968398
ENSG00000140365,745.364572568,369.413654685,575.489436162
ENSG00000140368,817.34326658,646.925213984,730.303490298
ENSG00000140374,1386.535787464,851.454783399,1141.286429764
ENSG00000140379,1436.8438157813,3722.2770339774,5164.021312692
ENSG00000140382,522.9838155,305.1280648942,374.394682461
ENSG00000140386,237.362552211,211.750820887,189.822166571
ENSG00000140391,614.058103963,1087.6009265687,710.980975479
ENSG00000140395,702.820857022,521.5665564267,527.774420538
ENSG00000140396,169.157242368,192.9098826538,174.1697940723
ENSG00000140398,149.8384348631,269.6862959248,198.2993153878
ENSG00000140400,519.4690985,578.897198513,536.785043258
ENSG00000140416,208.186043419,216.899392537,256.56794721
ENSG00000140443,255.7844733446,267.5140573042,319.4749447718
ENSG00000140455,1601.854811843,1843.078932016,1641.860768956
ENSG00000140459,30.2510809656,39.5042214441,42.6951705615
ENSG00000140463,177.7599609889,146.6021356669,164.819347966
ENSG00000140464,186.351996143,87.855122679,202.0232421404
ENSG00000140465,116.9161636628,177.2022318203,132.2625720788
ENSG00000140479,55.0442194861,53.6912992489,58.9049613549
ENSG00000140481,122.3031117917,152.7311020718,133.9395942746
ENSG00000140497,1731.058617164,1576.558377832,1637.26539512
ENSG00000140505,58.2271975146,104.1734756071,79.4352827912
ENSG00000140506,42.8045325098,59.0774229043,55.2960045551
ENSG00000140519,120.2625503699,133.8739729138,125.9084694085
ENSG00000140521,353.685945261,266.511881673,318.434937997
ENSG00000140522,108.2925035719,261.8677907934,137.8914183461
ENSG00000140525,290.6399069151,145.1169424866,149.6741390799
ENSG00000140526,609.4983155562,586.432887127,732.9449362438
ENSG00000140538,178.322368216,365.961735589,231.055621762
ENSG00000140543,272.744319869,360.804915568,284.015039999
ENSG00000140545,94.8903820438,122.1282548406,115.1589188924
ENSG00000140553,432.751758992,379.353236949,350.357981976
ENSG00000140557,8.7648010882,9.3394486203,11.8095643914
ENSG00000140564,1032.599787267,528.137586235,834.496423099
ENSG00000140575,2937.783785868,1914.826886884,3046.69040933
ENSG00000140577,2352.86682456,2542.27888441,1593.078039168
ENSG00000140600,134.7873933828,583.1394878084,259.932112424
ENSG00000140612,4075.1315445,3719.54510121,3736.57636524
ENSG00000140632,210.4602458858,157.6530834256,218.8157251058
ENSG00000140675,155.462001122,263.655864482,209.6497287085
ENSG00000140678,691.3642787906,1038.0843278179,1681.5357825973
ENSG00000140682,87.3962976296,151.9832899975,125.1997393138
ENSG00000140688,238.0542048373,161.1089498115,172.7384530473
ENSG00000140694,668.887295911,879.78995294,607.361174824
ENSG00000140718,739.697008229,557.5406151,531.534594069
ENSG00000140740,1952.20867467,1607.251120756,1628.87593316
ENSG00000140743,772.088972118,564.9915291124,571.326313102
ENSG00000140749,928.4227493352,940.1611007605,1784.0562294958
ENSG00000140750,933.102347424,1266.922946138,886.918898706
ENSG00000140795,36.1420349033,43.4121246366,43.8298915705
ENSG00000140829,512.883770405,412.53427253,458.137011027
ENSG00000140830,518.975662353,841.602043421,578.945874081
ENSG00000140835,254.122890295,570.916539136,311.357935319
ENSG00000140836,83.3639541016,43.9998965818,117.1549790902
ENSG00000140854,283.050850408,304.331527818,302.05080068
ENSG00000140859,136.9503265733,95.5946599597,169.5469734455
ENSG00000140937,45.464018458300004,89.6662947748,41.5726051965
ENSG00000140939,48.745027005,32.0248734351,65.6122999121
ENSG00000140941,1850.19791173,2086.608328896,2677.41409007
ENSG00000140943,546.223225647,542.337961413,434.259927179
ENSG00000140945,6.5673253496,8.7879589657,6.6777916848
ENSG00000140948,120.5276373994,91.8244379651,123.2411720046
ENSG00000140961,81.363415208,93.9025797443,107.6034394771
ENSG00000140968,2089.4043035884,2973.1850063244,2233.776416161
ENSG00000140983,534.646478781,609.255577389,478.133668433
ENSG00000140986,6.241954566,13.4265048194,15.8392271907
ENSG00000140992,323.1928240536,422.8973994084,429.1575682336
ENSG00000140995,148.7692541876,247.6817997925,357.4620324555
ENSG00000141002,1552.500534273,1142.000530706,1121.477102813
ENSG00000141012,270.086702099,137.3464171026,241.7027490657
ENSG00000141013,95.5765268743,112.2189188246,116.2889732038
ENSG00000141026,279.58939861,278.227662554,310.924754097
ENSG00000141027,746.018327964,849.136131823,755.978531252
ENSG00000141030,966.285803749,1003.499016956,988.062570428
ENSG00000141040,56.501185408,95.8936437341,36.0389759331
ENSG00000141068,24.1588927144,32.5173637737,40.5664185702
ENSG00000141084,239.238342578,174.1825323718,202.422341167
ENSG00000141086,256.332411417,354.979042883,311.645024827
ENSG00000141096,26.0477777468,110.6370720281,133.3991523146
ENSG00000141098,103.5738213264,97.2216271054,106.3171380534
ENSG00000141127,714.52358095500006,820.250757552,502.846801691
ENSG00000141179,290.6730598115,642.8317012048,850.0114507524
ENSG00000141198,58.0083411886,71.3753488106,73.5939172867
ENSG00000141219,79.9492707001,53.8890839564,68.5174669319
ENSG00000141232,1007.862700415,1119.246729668,1046.633657186
ENSG00000141252,128.4650168145,203.5124659452,203.4760855884
ENSG00000141258,864.974378095,1289.889745767,955.21597425
ENSG00000141279,627.676482733,694.025042702,791.816328224
ENSG00000141293,1635.484705379,838.716968363,653.410749886
ENSG00000141338,23.7840046991,36.4228878116,18.1741083321
ENSG00000141349,413.95118931,248.5623931407,433.2046634724
ENSG00000141367,5156.32659469,4175.5271382,5693.67336043
ENSG00000141376,242.9009544329,222.0864443282,244.81980725
ENSG00000141378,436.371214516,389.298511976,447.507614882
ENSG00000141380,349.289576791,213.2657599744,281.952243297
ENSG00000141384,247.930503331,629.608011648,331.27091757
ENSG00000141385,618.247556587,586.919255173,538.801923527
ENSG00000141401,336.8453632927,636.3122689797,860.2934801601
ENSG00000141404,33.1019887061,16.0966217304,17.283412387
ENSG00000141424,992.670782752,966.796294123,1168.5260581
ENSG00000141425,193.7574728562,215.5525534228,197.9088257334
ENSG00000141429,1134.341508906,1339.34140227,1346.225876462
ENSG00000141433,184.1891796411,437.2623150213,338.0008404404
ENSG00000141434,114.4383796115,167.8791910743,115.6538504486
ENSG00000141447,188.1167478488,171.4730390693,327.2040085305
ENSG00000141448,29.605648196,33.18041157,24.9340983093
ENSG00000141449,141.8233475221,277.9162109821,207.0809045306
ENSG00000141452,894.321044263,1125.375552194,923.705637227
ENSG00000141456,121.1795253497,70.7403398036,112.3565768265
ENSG00000141458,1098.609106679,548.281917227,1038.374123308
ENSG00000141469,66.893662748,45.5699585059,40.5441234858
ENSG00000141480,1598.3555276369,1472.3423652862,2467.17503741
ENSG00000141499,478.129492722,610.815162487,449.425003698
ENSG00000141503,467.359330671,489.764981095,594.00067984
ENSG00000141505,164.8977644991,47.0572652472,92.0425643809
ENSG00000141506,652.239719991,914.418197713,944.831559338
ENSG00000141510,493.959972417,342.6134838603,293.747803666
ENSG00000141519,38.8207195943,32.1808544245,25.0130011493
ENSG00000141522,710.650946122,520.207469287,665.602752184
ENSG00000141524,908.190253366,882.194345319,604.982536567
ENSG00000141526,1139.266548653,1007.0406139736,1862.371561211
ENSG00000141527,42.9289442168,41.1862232204,47.5039536483
ENSG00000141542,94.5260109661,111.6031056595,87.3746586525
ENSG00000141543,1971.92763491,2555.445499765,3139.71809289
ENSG00000141551,1011.947412152,1037.231675956,1508.421864478
ENSG00000141556,244.225308704,99.9442618597,142.8393527725
ENSG00000141560,814.242208551,661.496443921,571.843536048
ENSG00000141562,808.088194219,922.006266611,1179.573741746
ENSG00000141568,408.226798189,438.186938918,414.037916754
ENSG00000141570,39.6043013306,32.1234239154,41.5418984238
ENSG00000141574,675.8011459653,662.4843312043,1467.0507678753
ENSG00000141579,10.4481023047,16.6340848842,12.5073542022
ENSG00000141582,282.4995522239,386.542694467,364.5017633546
ENSG00000141639,42.1651742107,50.8616180798,51.9749279786
ENSG00000141642,99.2355019329,113.9624439969,110.1157363127
ENSG00000141644,613.330499464,402.3128843738,561.086865903
ENSG00000141646,437.927038417,479.596630599,447.324323606
ENSG00000141655,138.1525889849,68.0356999563,167.6582939026
ENSG00000141664,677.252040986,689.908250696,834.059552708
ENSG00000141682,988.4999116743,1707.8270962421,1141.4721832121
ENSG00000141736,92.3874597767,93.3031355492,82.7187097287
ENSG00000141738,222.623005569,520.226009064,280.733153171
ENSG00000141744,79.4737218486,136.6988395626,135.6801907005
ENSG00000141753,498.3918412293,49.7804159645,822.1020387037
ENSG00000141756,16.4746272492,15.1577685341,15.0934739039
ENSG00000141759,848.263548285,730.481647311,747.814915435
ENSG00000141837,87.9695334672,88.8771115731,77.4912280665
ENSG00000141867,668.483142193,695.044668631,719.223250116
ENSG00000141905,111.4282423704,81.4132559455,133.9457868766
ENSG00000141959,759.201138394,683.603440093,755.718810778
ENSG00000141968,916.667213462,1104.36712654,944.594554973
ENSG00000141985,501.161553874,524.4932579147,642.934828366
ENSG00000142082,232.841853414,328.505783348,256.692225859
ENSG00000142149,131.4961944565,191.1593805045,155.9374234353
ENSG00000142156,73.1390835941,61.3137110376,74.7247389665
ENSG00000142166,180.7454052397,292.733465016,278.9912600988
ENSG00000142168,4747.03126967,4003.293831861,3032.68498761
ENSG00000142173,174.3435598245,106.2275445381,112.0274492973
ENSG00000142178,670.9623890706,2633.5827025226,625.6145995554
ENSG00000142182,18.726622023,18.9702294268,19.2487041871
ENSG00000142185,267.991717699,354.734009622,393.958455868
ENSG00000142188,665.909544772,725.716760733,678.045029023
ENSG00000142192,421.081587792,366.762372119,469.040539024
ENSG00000142197,255.4452112564,301.951352302,232.2933809396
ENSG00000142208,866.549940479,711.611870717,895.07513655
ENSG00000142224,111.1170263335,183.7036745781,114.1998216381
ENSG00000142227,5203.005051085,4665.1601087,3736.863444805
ENSG00000142230,2072.66507511,1905.466590947,1529.582788652
ENSG00000142252,139.5528413265,195.280089218,174.1784221963
ENSG00000142273,13.8466034968,13.9501389272,14.1708476917
ENSG00000142319,72.321126651,70.5953221283,86.9465113331
ENSG00000142327,464.965806726,508.04019125,522.471243427
ENSG00000142330,68.1212682489,47.6762031644,51.0077007502
ENSG00000142347,4235.196355955,3372.186734681,4728.534632922
ENSG00000142409,116.0620151591,82.9317500482,132.2851901281
ENSG00000142453,282.23352797,211.930388231,306.665546618
ENSG00000142484,131.2663208914,183.4310284457,152.404308976
ENSG00000142494,91.3782649738,75.3001612661,261.0464758351
ENSG00000142507,1330.248652462,887.759918802,1047.002296536
ENSG00000142511,42.5712803416,55.9375542239,46.0700135327
ENSG00000142515,26.6011203308,23.8825194504,27.3061961577
ENSG00000142528,200.354789849,239.67135754,221.608693436
ENSG00000142534,30608.5644052,28144.1588095,22566.9565578
ENSG00000142541,32983.8565537,31376.8489463,26783.8229085
ENSG00000142546,992.374122933,1016.83942733,624.148223129
ENSG00000142552,59.1885624593,89.7701443083,112.773856872
ENSG00000142556,171.013574293,208.114077437,178.121122964
ENSG00000142583,238.395024855,458.000641421,249.07017509
ENSG00000142599,162.615194868,215.521388354,236.081349668
ENSG00000142611,62.1530841988,72.6551619247,64.2292624062
ENSG00000142615,28.548808169,33.0463698785,35.2824301532
ENSG00000142619,54.0714834807,52.1569425568,55.5724081105
ENSG00000142623,256.314150578,446.236085892,355.938104438
ENSG00000142627,45.8046499556,49.9031946932,55.1750573127
ENSG00000142634,3096.619607031,2095.914303444,3085.922196509
ENSG00000142655,311.73381851,182.1109222287,250.6589734922
ENSG00000142657,1527.7236332712,1151.8598345546,2550.45828254
ENSG00000142669,6188.288945508,3880.685141854,4942.86524907
ENSG00000142675,97.8518802369,161.1229759207,95.3503778115
ENSG00000142676,10618.74249184,11024.35115756,5675.82554747
ENSG00000142677,164.918183599,254.84104028,171.19261365
ENSG00000142684,306.038008094,301.650739631,268.38311896
ENSG00000142686,410.922759649,490.373428788,449.107374519
ENSG00000142687,65.7876486404,26.6245138627,66.1576475354
ENSG00000142731,70.8669600916,40.7380307502,39.3355338466
ENSG00000142733,64.3648032232,37.4478577396,73.414826312
ENSG00000142748,30.8439624752,41.1314090051,51.1148941945
ENSG00000142751,296.220286616,280.19009318,340.546411475
ENSG00000142784,851.932868605,1060.400870036,913.762778055
ENSG00000142789,190.138456248,417.003632517,234.362009662
ENSG00000142798,17.3306778992,27.0070231187,39.0131200419
ENSG00000142856,570.159037575,610.560976832,358.411380991
ENSG00000142864,3528.5711341,2092.377897429,2324.8732961
ENSG00000142867,827.785263954,907.190155674,1115.563265289
ENSG00000142871,40.4167091265,43.7133829216,45.6497165909
ENSG00000142875,2269.7457007905,1286.00130579,1025.9822158675
ENSG00000142892,396.106380488,511.768452544,435.933955734
ENSG00000142910,24.9401340318,40.3548767416,33.4704480328
ENSG00000142945,307.202889489,440.052791429,296.530752126
ENSG00000142949,29.6724199323,38.2180818866,33.9804141742
ENSG00000142973,15.259590033,19.8511471156,19.8133297611
ENSG00000143013,253.6313919759,312.137493274,280.5953309971
ENSG00000143033,537.35773613,429.102453021,426.507036983
ENSG00000143061,159.35439522,230.048975674,214.970745271
ENSG00000143105,11.9164140983,15.203827411,13.6145635029
ENSG00000143106,2169.30468492,1548.313673311,1683.946085084
ENSG00000143119,12318.88581588,11041.16149113,10870.44358827
ENSG00000143126,176.6941335408,182.53797316040001,160.0529764406
ENSG00000143127,273.360249566,546.272844148,326.29651386
ENSG00000143147,48.9469083727,66.4513739945,68.4888304665
ENSG00000143149,1743.056936126,1387.595797095,1913.682708644
ENSG00000143153,663.7927342738,369.2498856392,992.1368155266
ENSG00000143155,503.995925436,206.43511813,279.6855212784
ENSG00000143156,248.2941901517,205.4222991964,197.9385249589
ENSG00000143157,870.00464289,574.490176861,714.487808043
ENSG00000143162,2285.125254937,2281.893768647,4855.073568453
ENSG00000143164,455.811070156,509.697163899,584.214998159
ENSG00000143167,200.3847559836,505.5891674894,205.6221213156
ENSG00000143171,123.0672034155,183.8992405752,170.7487795879
ENSG00000143178,129.0458576211,52.5848739815,148.2211477627
ENSG00000143179,321.3376152,152.728242899,216.9883292282
ENSG00000143183,1665.544613303,1451.477134709,1387.729004505
ENSG00000143184,287.4726036243,180.6375811646,131.7267741416
ENSG00000143190,271.841621199,385.442732042,346.223391655
ENSG00000143196,15.6475303539,25.0376396333,23.7133696946
ENSG00000143198,2095.070203225,1217.1686301928,2138.863097889
ENSG00000143199,62.6325595405,110.3298962159,83.000327174
ENSG00000143222,2817.61598326,2215.165734625,1769.901813708
ENSG00000143224,325.453173229,342.574208129,253.791649144
ENSG00000143248,35.7372727832,73.5856066877,51.945572648
ENSG00000143256,1073.215287368,1169.287450192,1008.289769767
ENSG00000143257,45.3170705602,32.9283657211,33.6937139942
ENSG00000143258,499.517915849,573.64415736,400.183612525
ENSG00000143278,35.1678572874,56.8017180086,45.5665877871
ENSG00000143294,318.667304303,235.643568956,289.565191957
ENSG00000143303,254.505459356,196.4458214149,267.44631545
ENSG00000143314,1535.879282115,2649.877426766,1257.8265012910001
ENSG00000143318,194.0496190536,464.6130594168,314.024022174
ENSG00000143319,654.282012531,683.131117747,573.069041815
ENSG00000143320,153.1076473213,83.7240884981,132.4610225633
ENSG00000143321,1877.98702781,1546.698461268,1725.924179696
ENSG00000143322,197.099514241,314.303931668,262.516259963
ENSG00000143333,182.82923857790001,236.6252109503,224.513053896
ENSG00000143337,848.771144334,856.401234924,943.423092274
ENSG00000143340,25.1538554589,24.6458662753,25.802825559
ENSG00000143344,916.994894226,780.493191272,1890.870794086
ENSG00000143365,165.9540086144,253.7330098685,231.6579674751
ENSG00000143367,237.760158447,563.989967938,473.322860114
ENSG00000143368,1086.610286429,887.678327923,952.905481625
ENSG00000143369,389.48671227,370.628085064,593.142047326
ENSG00000143374,326.70092594,192.5315451969,241.685212646
ENSG00000143376,616.368120699,692.8229326,700.232450543
ENSG00000143379,318.304592929,275.049248895,308.101316923
ENSG00000143384,2079.245597434,2989.145314974,3223.199552696
ENSG00000143387,507.207753458,955.636102272,698.056467176
ENSG00000143390,934.353414545,1257.693199365,895.073213616
ENSG00000143393,752.189208434,893.73190743,714.910121244
ENSG00000143398,92.4091472113,75.1257176154,101.8287075611
ENSG00000143401,1007.175609119,770.650605792,580.310437896
ENSG00000143412,60.0301140746,86.0584738762,77.5318106329
ENSG00000143416,42.5209728377,52.6881265351,66.8484777833
ENSG00000143420,1241.343755689,1364.209653047,1350.197124407
ENSG00000143434,29.1072938201,43.490460476,50.6981002965
ENSG00000143436,906.989233175,715.2357155092,647.983516717
ENSG00000143437,170.6495015585,121.1791850491,149.754774215
ENSG00000143442,850.617717494,713.522436176,816.226529799
ENSG00000143443,220.8420405248,218.3671629524,211.9354797806
ENSG00000143450,98.4195253402,104.6806892354,135.0917704859
ENSG00000143457,344.4936400831,246.5804942921,237.8061622382
ENSG00000143473,17.4862201877,26.3724473533,18.5913453024
ENSG00000143476,418.8547433054,166.6916257989,159.1397551331
ENSG00000143479,103.741191542,104.0254130879,80.3291777198
ENSG00000143486,693.89344623,724.405040191,549.388109685
ENSG00000143493,188.1048058448,114.4661658706,135.5359040283
ENSG00000143494,42.1167058753,58.5899687351,41.0702834478
ENSG00000143498,116.7153321581,142.2845964761,96.4276769522
ENSG00000143499,1042.973468696,882.190816226,638.097946195
ENSG00000143502,37.6698918855,46.9800366181,32.8724898653
ENSG00000143507,566.090249421,478.175891917,602.714822996
ENSG00000143512,155.1083341522,291.8411992576,191.3886250515
ENSG00000143514,579.926160687,560.670619096,827.220865688
ENSG00000143515,275.926406343,337.53155332,208.180664962
ENSG00000143536,78.1786053419,110.4161519933,72.2267341177
ENSG00000143537,101.2658742639,34.1068634867,95.3390784834
ENSG00000143543,6534.52028821,7448.35187417,6050.14998344
ENSG00000143546,13122.4504908087,12079.1973480108,15631.7877470929
ENSG00000143549,28.7760250725,45.3192794656,38.1780161161
ENSG00000143554,1013.0236423776,563.691593907,1090.8917133994
ENSG00000143569,509.294104225,625.553909292,617.164043323
ENSG00000143570,545.614077896,338.1810009952,605.8356030204
ENSG00000143575,1748.12777557,1678.471125672,1464.29961978
ENSG00000143590,32.4702117198,26.1299000649,35.2642916949
ENSG00000143603,10.0530408132,10.9709798841,9.5607241957
ENSG00000143621,1242.771946596,1118.7321630016,852.107326406
ENSG00000143622,532.634791357,569.683263852,910.572217975
ENSG00000143624,681.302429551,859.92623384,753.463735815
ENSG00000143627,11.1122961252,15.2201630365,11.975749208
ENSG00000143631,33.2508011226,61.2430306091,43.7333301405
ENSG00000143632,41.1312058002,33.2607867976,50.7142598415
ENSG00000143641,433.06793902,339.23234746,369.342039629
ENSG00000143643,540.380336427,646.741669788,452.242167975
ENSG00000143653,288.7230985517,301.05302631,360.8038696563
ENSG00000143669,735.276070741,752.163618021,744.522668748
ENSG00000143727,669.274839078,587.826880343,449.538321679
ENSG00000143742,4824.38088213,3918.28263499,3006.99947375
ENSG00000143748,182.7756925369,180.2640536893,182.3387825609
ENSG00000143753,921.926475226,727.878262616,1069.366440197
ENSG00000143756,664.985857832,883.805381013,905.500861949
ENSG00000143761,3453.55051717,2862.8872287,3247.43722285
ENSG00000143768,112.4844075417,209.2786649059,125.1453881925
ENSG00000143771,457.619595077,452.1434352859,567.901765881
ENSG00000143772,953.7962627485,709.3655378815,643.5767224738
ENSG00000143774,1682.650595522,1241.263816367,1375.728649538
ENSG00000143776,57.9071255046,87.5200074393,81.7532719581
ENSG00000143786,68.5879408182,75.4199771362,104.2936229458
ENSG00000143793,249.593877613,286.814802163,286.814936545
ENSG00000143799,1666.077476684,1568.77151099,959.624123454
ENSG00000143801,134.7232986624,118.4088857031,164.6881325253
ENSG00000143815,3255.14403153,3464.87186803,2841.02098946
ENSG00000143819,470.4437979103,205.9993491448,837.06169409460006
ENSG00000143839,35.7093616437,75.7689281918,36.1139298105
ENSG00000143842,132.1955948868,144.9712195701,153.0297215297
ENSG00000143845,178.772779158,239.061918202,207.257885898
ENSG00000143847,51.2427604627,19.3982640791,35.3535062597
ENSG00000143850,30.2971058185,14.9595638173,19.8528095689
ENSG00000143851,1350.533629291,1028.666557418,1031.473223236
ENSG00000143870,2330.657207564,2296.178538325,1749.605405508
ENSG00000143878,707.459540759,1665.7658095,1083.287383295
ENSG00000143919,102.4951287324,134.4841850292,97.6597368811
ENSG00000143924,701.434575484,880.229816161,622.729638557
ENSG00000143933,17043.85124418,17142.07005314,20781.6358863
ENSG00000143952,484.207205814,419.741405078,487.686703097
ENSG00000143970,2099.17962597,1900.38894344,1635.62556672
ENSG00000143971,179.4479577967,164.564732108,163.6691469934
ENSG00000143995,100.5357390911,113.9041394213,85.4170166421
ENSG00000144021,438.541723051,298.423931395,386.514277143
ENSG00000144028,2922.98859186,2486.19427515,2033.44969554
ENSG00000144034,656.188532088,538.761311188,504.261054012
ENSG00000144035,22.4189380568,30.4401692902,30.1043923519
ENSG00000144043,460.675403062,508.847387568,491.672779595
ENSG00000144048,970.965538269,1090.524863905,1068.588386854
ENSG00000144061,36.7699051467,40.6401691674,42.3137037347
ENSG00000144063,40.8129073913,54.3576132241,42.2630157424
ENSG00000144115,108.5237164402,128.159891294,121.6030458407
ENSG00000144118,742.640537198,1283.56642841,1498.610192534
ENSG00000144120,130.6838191485,141.3493919602,127.4267816023
ENSG00000144136,2459.877775822,1624.0574741517,2435.956438847
ENSG00000144182,412.541313176,469.388869738,469.237626649
ENSG00000144191,13.7478440245,10.284949689,11.0351229264
ENSG00000144218,6.8663845142,11.5848601739,7.7821380238
ENSG00000144224,934.99194929,1099.366215192,983.590359335
ENSG00000144230,14.0312458327,21.2328827125,17.36341578
ENSG00000144231,338.255803655,370.053323557,283.081733471
ENSG00000144283,114.7432906809,114.031284234,93.3156985961
ENSG00000144285,19.0987197226,45.9357931332,18.3863369224
ENSG00000144306,79.9412937308,121.1804388898,92.8370141868
ENSG00000144366,33.6537123236,70.0473683336,32.9884046942
ENSG00000144407,49.902489974,186.883237705,81.6589931769
ENSG00000144451,135.2615572448,149.6282252441,102.3380784789
ENSG00000144452,40.3164360361,44.5870668601,33.3499005656
ENSG00000144481,133.9738307012,144.5894434608,135.22667666
ENSG00000144504,31.4590459805,46.6276105948,37.5393463053
ENSG00000144524,350.4375608661,223.4173102892,255.9838283446
ENSG00000144560,444.058474086,277.311310544,264.137243102
ENSG00000144566,1327.802601091,1436.552228306,1775.80006408
ENSG00000144579,1351.377308032,1140.270460666,1204.876994705
ENSG00000144591,244.826584502,212.3159527949,251.418421394
ENSG00000144635,489.781608519,592.802987803,845.416232243
ENSG00000144642,176.144244432,206.603323138,167.754249811
ENSG00000144645,55.9029419902,1094.3902493808,50.7831215856
ENSG00000144659,753.521694426,971.355807588,584.092880591
ENSG00000144668,60.291759664,102.3087115038,104.6829729966
ENSG00000144671,311.115752386,582.660393208,371.641876127
ENSG00000144674,851.324230019,788.456773154,1056.246979738
ENSG00000144677,44.2386203928,35.4393938209,68.1725545852
ENSG00000144681,456.093638163,571.324988538,564.462027452
ENSG00000144711,684.20060949,951.44305734,1006.091250816
ENSG00000144712,127.2313785145,135.5796172787,102.9908050745
ENSG00000144724,26.208232737,57.4620333005,36.2603463874
ENSG00000144736,511.658198982,331.274449203,343.621179491
ENSG00000144744,1175.055297533,1123.191081743,1310.326558338
ENSG00000144746,5751.1282797,3351.91169824,4320.31243056
ENSG00000144747,353.328772302,429.21998267,388.702476035
ENSG00000144749,439.7620331834,243.4344300951,272.4639641227
ENSG00000144771,75.6191054387,91.341281759,78.9301118741
ENSG00000144791,360.412874215,610.865677159,369.211752681
ENSG00000144821,89.2943437359,100.640862136,84.8337000698
ENSG00000144827,845.242807178,998.083025842,835.350779452
ENSG00000144834,126.6463278532,122.9488876834,117.4113492782
ENSG00000144837,170.3080716632,49.9158792407,312.195472934
ENSG00000144840,218.623074422,260.345115357,255.887489984
ENSG00000144843,69.0862608075,58.5382402899,83.3531215845
ENSG00000144848,2094.86480083,2427.61657016,2891.08964747
ENSG00000144852,56.3689100017,76.7371490696,56.6944119228
ENSG00000144867,1615.937111224,1570.079873185,1108.6983181
ENSG00000144891,96.6437237896,157.8588860232,104.4838394604
ENSG00000144908,96.9973438137,82.3548983501,68.9001967124
ENSG00000144909,691.81172005,744.79869548,977.535035012
ENSG00000144935,40.3773788088,72.7588158004,45.2609847434
ENSG00000145012,440.073216171,640.727672049,566.7670862
ENSG00000145020,428.214189596,957.792038465,473.987246324
ENSG00000145022,579.822413189,790.549667174,654.470918019
ENSG00000145050,1874.485111269,1519.1348805626,1284.00522113
ENSG00000145087,193.6739867481,309.5906390649,198.6641672342
ENSG00000145088,307.064604443,1393.466001033,344.728854652
ENSG00000145113,24.3503018904,32.5486718085,29.2718972561
ENSG00000145147,79.2060206094,72.2684313414,70.0514771357
ENSG00000145191,511.484791437,585.826600833,541.951416345
ENSG00000145192,30.5356086348,23.0556843931,27.6712604135
ENSG00000145194,131.9659999408,173.8723981888,164.9806486936
ENSG00000145214,39.4496003284,37.4496711029,42.9099834912
ENSG00000145216,405.372811343,287.063216648,344.118453775
ENSG00000145217,21.0284647341,18.9518992653,23.2340157661
ENSG00000145242,28.2235607126,42.9995755738,32.43059767
ENSG00000145244,31.7683654124,56.9819174984,37.7911907807
ENSG00000145246,436.7341034259,707.5294139711,563.5206718004
ENSG00000145287,5509.541529592,3990.832567295,1623.950723596
ENSG00000145293,888.914407567,804.708075077,744.123983166
ENSG00000145321,51.4287389994,87.5665794553,66.1763252558
ENSG00000145335,208.0619466023,214.4502104312,247.329865628
ENSG00000145362,104.4463140679,170.322948397,126.8578575059
ENSG00000145384,51.6447188094,44.5699081977,59.7009037577
ENSG00000145386,141.0211946772,125.9211118548,67.0777579841
ENSG00000145431,570.7908635978,584.0438908123,1359.4467268964
ENSG00000145439,360.18289344,351.994043722,273.823849708
ENSG00000145451,35.2165501312,45.1382365314,39.3762678037
ENSG00000145494,1649.163052255,1337.837507574,1366.886935655
ENSG00000145495,1002.91312081,1192.333490653,910.673211455
ENSG00000145526,142.6077692859,256.0695628856,174.1738616167
ENSG00000145545,269.752091448,280.050839515,205.057867542
ENSG00000145555,130.6383993777,103.1057585758,248.588505989
ENSG00000145569,370.3084887262,223.7402955751,392.8879079446
ENSG00000145604,143.8140629708,134.172254722,104.7503156676
ENSG00000145623,82.5831207218,130.844607677,120.3882773167
ENSG00000145632,29.0111399469,64.5220856672,62.8806820637
ENSG00000145649,7968.4668437929,643.0780178228,1574.6572145289
ENSG00000145675,1059.509323579,624.09038307,642.103734356
ENSG00000145681,16.4626297244,18.5148892955,18.1642767838
ENSG00000145685,642.924605163,521.036067546,846.680486066
ENSG00000145687,219.224574076,425.603249126,370.439342599
ENSG00000145692,78.4665169219,219.2506617378,94.4193763617
ENSG00000145703,1585.711717094,1148.409845767,1423.782732495
